job_id,title,company,city,posted_date,job_type,source,description
KAGGLE_01402,Global Data Analyst,Lloyd's Register Group,Mumbai,2022-07-14,,kaggle_2022,"The global data analyst provides the local and area teams with analysis, insight and support with all type of data queries."
KAGGLE_01403,Lead Data Governance Analyst,Barclays,Pune,2022-07-22,,kaggle_2022,"Support data quality issue & measures related activity in partnership with domain data.,Support data governance and quality assurance activities."
KAGGLE_01404,Business Analyst,ART OF LIVING HUMAN RESOURCES,Bangalore,2022-07-16,,kaggle_2022,"Develop high level data models and process flows.,Should understand the business objective, validate all the requirements of the."
KAGGLE_01405,Risk Assurance_Data Analytics_Senior Associate_Bangalore (Re...,PwC,Bangalore,2022-06-26,,kaggle_2022,"In joining, you’ll focus on data strategies and analytical modelling, systems assessment, dashboard development, and developing tools for continuous data…"
KAGGLE_01406,Pricing Analyst,Global Electronics,Pune,2022-07-20,,kaggle_2022,"Strong verbal/written communication and data presentation skills.,.Strong on diving deep to understand data nuances.,Track record for being detail-oriented."
KAGGLE_01407,Power BI Developer,TheMaverics Technologies,Mumbai,2022-07-26,,kaggle_2022,"Connecting to data sources, importing data, and transforming data for Business Intelligence.,Expertise in using advance level calculations on the data set."
KAGGLE_01408,"Senior Auditor, Data Analytics",NatWest Group,Gurgaon,,,kaggle_2022,"The ability to assess and prioritise data effectively.,You must be able to demonstrate strong problem-solving skills and we’ll look to you to have an eye for…"
KAGGLE_01409,Senior Data Analyst,Postman,Remote,2022-06-26,,kaggle_2022,"You have a knack for helping people make data driven decisions.,Work closely with Data Engineering and partner teams to author and develop core data sets,…"
KAGGLE_01410,Data Analyst,IronList,Ahmedabad,2022-06-26,,kaggle_2022,"Acquire data from primary or secondary data sources and maintain databases/data systems.,Technical expertise regarding data models, database design development,…"
KAGGLE_01411,Sr. Data Analyst,eTeam InfoServices Pvt. Ltd,Pune,2022-07-23,,kaggle_2022,"Job Types: Full-time, Contractual / Temporary."
KAGGLE_01412,Senior Data Analyst,AIMLEAP,India,2022-06-26,,kaggle_2022,"Hands-on experience in leading delivery teams in data cleaning, data management, data enrichment, data transformation.,Employment Type: Permanent/Full time."
KAGGLE_01413,Business Analyst,PlaySimple Games,Bangalore,2022-07-14,,kaggle_2022,"Excellent SQL skills: extensive experience querying large, complex data sets.,Will answer business-related questions through exploratory data analyses and ad…"
KAGGLE_01414,Equity Analyst,Value Research India,Noida,2022-07-05,,kaggle_2022,"Must have an aptitude for data analysis and basic knowledge of Excel.,Spot and write analysis-driven or topical articles on Indian markets, industries and…"
KAGGLE_01415,Data Insights Analyst,Clearstate Pte. Ltd,Gurgaon,2022-06-26,,kaggle_2022,"Experience working with data from multiple data systems and databases.,Ability to examine data critically to extract meaningful insights."
KAGGLE_01416,Advisory-Consulting-Data Analytics-Associate 2-Bangalore,PwC,Bangalore,2022-06-26,,kaggle_2022,"Handle, manipulate and analyse data and information responsibly.,Invite and give in the moment feedback in a constructive manner."
KAGGLE_01417,Data Engineer / Data Analyst,Adglobal360 India,Gurgaon,2022-06-26,,kaggle_2022,"Work with data and analytics experts to strive for greater functionality in our data systems.,Drive KPI using the data."
KAGGLE_01418,AVP - Data Analyst,Barclays,Pune,2022-07-24,,kaggle_2022,"Familiar with data platform capabilities like data ingestion (ETL vs CDC), data lake, data warehouse, data marts, data science."
KAGGLE_01419,Data Analyst,Bar Code India,Gurgaon,2022-06-26,,kaggle_2022,"Acquire data from primary or secondary data sources and maintain databases/data systems.,He will study existing customer data.,Accuracy and attention to detail."
KAGGLE_01420,"Remote Data Analyst (Tableau, Qlikview, Spotfire, and PowerB...",Turing,Remote,2022-07-22,,kaggle_2022,"The selected candidate will be tasked with developing new data validation methods and data analysis tools.,Ensure the correct usage of existing data sources,…"
KAGGLE_01421,"Data Analyst, Weather/Altitude Network",NextNav,Bangalore,2022-06-26,,kaggle_2022,"Strong analytical skills, with a solid foundation in statistics and data processing, including data reduction, regression, automation, and visualization."
KAGGLE_01422,Research Science Analyst_Global Payments Map_Gurugram,McKinsey & Company,Gurgaon,2022-07-22,,kaggle_2022,"Excellent analytical and problem-solving skills, incl. intellectual curiosity, ability to structure problems in qualitative and quantitative terms, ability to…"
KAGGLE_01423,Lead Data Analyst,PowerSchool Group LLC,Bangalore,2022-07-09,,kaggle_2022,"3-5 years’ prior experience in a data analyst role.,Conduct data analysis; evaluate business processes; determine business needs; identify requirements; develop…"
KAGGLE_01424,Banking.Data Management Analyst,Citco,Hyderabad,2022-06-26,,kaggle_2022,"Analyze data using Microsoft Excel and produce reports for the internal and external stakeholders;,Maintain and update customer data in Citco Banks information…"
KAGGLE_01425,"Senior Data Analyst, ICE Bonds",Intercontinental Exchange,Hyderabad,2022-07-21,,kaggle_2022,"Process and analyze large volumes of data.,Develop data analytics for the ICE Bonds fixed income business.,Strong analytical skills including ability to rapidly…"
KAGGLE_01426,Data Analyst,Carlson Wagonlit Travel,Gurgaon,2022-06-26,,kaggle_2022,"Understanding of end-to-end data processes and data flow and Products.,Maintaining and improving the data flow globally.,Review reports to measure & meet KPI’s."
KAGGLE_01427,Data Analyst,GO MO Group,Pune,2022-06-26,,kaggle_2022,"Hands-on expertise in data research skills using available resources.,Devise and evaluate methods for collecting data, interpreting information and collating in…"
KAGGLE_01428,"Data Analyst - Payments, Cards & EToll",IDFC FIRST Bank,Mumbai,2022-06-28,,kaggle_2022," Drive application & technical architectures to ensure scalability, data consistency, speed of access, appropriate monitoring & instrumentation."
KAGGLE_01429,Data Analyst,HRhelpdesk,Bangalore,2022-06-26,,kaggle_2022,"Knowledge of data modelling through entity relationship/ORM tools and data normalization are a plus.,Responsibilities: - The role will be part of larger Tech…"
KAGGLE_01430,USI-EH23-EA-GTLO-Talent Program Support - Analyst,Deloitte,Hyderabad,2022-06-29,,kaggle_2022,"§ Employee engagement and brand initiatives, Mobility, Strategic Hiring, Digital Transformation, Diversity/Inclusion – These projects will include activities in…"
KAGGLE_01431,Power BI Developer,citius tech,Remote,2022-07-08,,kaggle_2022,"Connect to data sources, import data, and transform data for Business Intelligence.,Excellent in analytical thinking for translating data into informative…"
KAGGLE_01432,Customer Service Analyst,Amex,Gurgaon,2022-07-20,,kaggle_2022,"Drive key metrics by making recommendations based on identifying and analyzing data and implementing strategies.,Participate in different projects and deliver."
KAGGLE_01433,Business Analyst,Q UP APP- 3409Tech venture pvt. ltd,Pune,2022-07-23,,kaggle_2022,"Utilizing IT data for business insights.,Business analyst: 1 year (Preferred).,Understanding strategic business needs and plans for growth."
KAGGLE_01434,Data Analyst - Senior Associate 2,PwC,Bangalore,2022-06-26,,kaggle_2022,"Able to assess the effectiveness and accuracy of new data sources and data gathering techniques.,Knowledge of designing, implementing, deploying, and…"
KAGGLE_01435,Business Analyst,Paytm,Bangalore,2022-06-26,,kaggle_2022,"You will execute quantitative analysis that translates data into actionable insights.,Penchant for business and persistence to work with data to derive insights…"
KAGGLE_01436,Divisional Risk and Control Analyst,Deutsche Bank,Jaipur,2022-07-22,,kaggle_2022,"Perform risk monitoring and independent risk assessments.,Drive and deliver risk and control related initiatives.,Best in class leave policy."
KAGGLE_01437,CRM Database Administrator/Analyst,c3controls,Mumbai,,,kaggle_2022,"Ability to present complex data clearly.,Develop data mining and customer prospect profiling.,The successful candidate will drive business insights and…"
KAGGLE_01438,Business Analyst,Société Générale,Bangalore,2022-07-23,,kaggle_2022,"Expertise in MS Office tools, Agile toolset, data visualization and collaboration tools., JIRA.,Job Role - Lead business Analyst."
KAGGLE_01439,Senior Business Analyst,ixigo,Haryana,2022-07-26,,kaggle_2022,"Provide solutions for data modeling, usability & management of different data sources.,Execute data projects and reports from end to end."
KAGGLE_01440,Analyst-Supply chain management,Accenture,Chennai,,,kaggle_2022,This includes focusing on tracking business performance through trusted data and insights while actively managing employee behaviors.
KAGGLE_01441,Analyst - Global Business Operations,InMobi,Bangalore,2022-07-07,,kaggle_2022,Undertake Publisher/Users data subject requests by complying to the regulations and updating relevant user rights forms in the tool.
KAGGLE_01442,Senior Data Analyst (Panel),YouGov,Mumbai,2022-07-23,,kaggle_2022,"You'll have excellent data interrogation and analysis skills, using qualitative or quantitative data, to guide planning and prioritisation."
KAGGLE_01443,BI Data Analyst,Lingaro Group,Remote,2022-06-26,,kaggle_2022,"Gathering data, analyzing data, modeling data.,Hands-on experience with data integration, data modeling.,Minimum 2-year experience in business data analysis and…"
KAGGLE_01444,Data Analyst,CarDekho,Gurgaon,2022-06-26,,kaggle_2022,"Create various analysis for error handling in existing data products.,You will execute quantitative analysis that translates data into actionable insights."
KAGGLE_01445,Business Analyst- CSU,Ameriprise Financial,Gurgaon,2022-07-02,,kaggle_2022,"Provide support to Registered Principals and Supervision leaders in conducting supervision by providing 1st level analysis of documents and processes, data…"
KAGGLE_01446,Senior Data Analyst- Machine Learning,Oracle,Bangalore,2022-06-26,,kaggle_2022,"Good knowledge in data engineering concepts, data architecture design, performance tuning, and data modeling advanced ability to perform exploratory data…"
KAGGLE_01447,PPC Analyst,CedCommerce,Lucknow,2022-06-26,,kaggle_2022,"Google Analytics data analysis and reports.,Ability to analyze data through web analytics and expert knowledge on Google Analytics and Google Adwords."
KAGGLE_01448,Talent Data and Analytics Coordinator -Analyst,Deloitte,Hyderabad,2022-06-26,,kaggle_2022,"Work with external organizational design vendors, like OrgVue, to submit data and conduct data analysis to help achieve business objectives."
KAGGLE_01449,Data Analysts & Market Research,Razorpod,Gurgaon,2022-07-23,,kaggle_2022,"Ability to derive stories from data & Visualization.,Conduct competitive research and analyze benchmarking data to drive relevant next steps for key brands."
KAGGLE_01450,Data Analyst,BCD Travel Corporate,Bangalore,2022-06-26,,kaggle_2022,"Conduct trending, data mining and data analytics efficiently.,Diagnose and fix data related and reporting issues to ensure data accuracy."
KAGGLE_01451,Data Analyst,Cisco Systems,Bangalore,2022-07-04,,kaggle_2022,"Ability to take data driven decisions.,Great with reporting, analytics, visualization of data.,Technical as well as business knowledge of data and database…"
KAGGLE_01452,Data Processing Analyst I,"Arrow Electronics, Inc.",Delhi,2022-06-26,,kaggle_2022,"Prepare, check source information , verify data and correct data where necessary.,Comply with data integrity and security policies."
KAGGLE_01453,Capacity Planning Data Analyst,Johnson Controls,Pune,2022-07-09,,kaggle_2022,< >You will work with the Onshore Capacity Planning Data Analysts to produce capacity plans by country and domains to support delivery of Installations and…
KAGGLE_01454,Senior Data Processing Analyst- Omnishopper,NielsenIQ,Chennai,2022-07-16,,kaggle_2022,Omni Shopper Team member is considered as the Core team who are responsible to building Customized Databases based on client requirements by coordinating with…
KAGGLE_01455,Sr. Analyst - Accounting Data Management,WNS India,Bangalore,2022-07-20,,kaggle_2022,"Able to understand the underlying reference data and data flows and its impact on reporting / accounting processes.,VBA Macros experience strongly preferred."
KAGGLE_01456,Data Analyst - Power Systems Engineering,Cyient,Hyderabad,2022-07-16,,kaggle_2022,"O Analyze raw data from technical attributes existing in reports.,We leverage digital technologies, advanced analytics capabilities, and our domain knowledge…"
KAGGLE_01457,Operations Analyst,"Nomura Holdings, Inc.",India,,,kaggle_2022,"Understanding of data base, data model and data visualization tools.,Participate in transformation efforts within Operations by re-engineering / automation of…"
KAGGLE_01458,Business Analyst - Project Management (Exp),Applicate IT Solutions,Gurgaon,,,kaggle_2022,"Technical skills required to understand client requirements & developing technical solutions by defining, analysing, and documenting those requirements. should…"
KAGGLE_01459,Freelance Data Analytics,Analytics Squad,Noida,2022-06-26,,kaggle_2022,"Experience in data extraction and data manipulation including Importing.,Research, analyze, and present data as assigned.,Analyst *- Power BI/SQL/SAS/Tableau."
KAGGLE_01460,Data Migration DB2 Analyst/Consultant,Deloitte,Chennai,2022-06-26,,kaggle_2022,"Previous experience in any of the database tools like Oracle Goldengate, Oracle data pump, Oracle RMAN, Oracle Data Guard, SQL Server Migration Assistant."
KAGGLE_01461,Lead Data Analyst - Payments,Careers at Tide,Delhi,2022-07-17,,kaggle_2022,"Developing SQL code to interrogate our data to solve key business problems.,As part of this team, you will be using your skills as an analytics and data science…"
KAGGLE_01462,Data Analyst (Overnight),24-7 Intouch,Hyderabad,2022-06-26,,kaggle_2022,"Develop and maintain databases, data systems – reorganizing data in a readable format.,Proven working experience in data analysis."
KAGGLE_01463,Data Analyst - Audit,Ivy CompTech,Hyderabad,2022-06-26,,kaggle_2022,"Processing confidential data and information according to guidelines.,Supporting initiatives for data integrity and normalization."
KAGGLE_01464,Data Technical Analyst (Risk DMO),UBS,Mumbai,2022-07-21,,kaggle_2022,"Keen interest in understanding business context for the data.,Make recommendations about the methods and ways in which we obtain and analyze data to improve…"
KAGGLE_01465,Content Analyst - Drug Forecast,Ex Libris,Hyderabad,2022-07-15,,kaggle_2022,"Ability to research and synthesize data and information.,Responsible for accurate interpretation of data relevant to drugs in the form of research and analysis."
KAGGLE_01466,Business Analyst,Larsen & Toubro Infotech Limited,Chennai,2022-06-26,,kaggle_2022,"Good knowledge of MS Excel and SQL and some coding experience with data analytics.,Good Experience in SWIFT messaging, Fedwire, RTGS, Bofa etc."
KAGGLE_01467,Data Analyst,Airtel India,Gurgaon,2022-06-26,,kaggle_2022,"Assemble and summarize data to generate reports on financial status and risks (daily, weekly, monthly and quarterly)."
KAGGLE_01468,Business Analyst,ConcertAI,Bangalore,2022-07-23,,kaggle_2022,"Familiarity with agile development and concepts such as databases, programming, statistical modeling, data visualization."
KAGGLE_01469,Business Analyst,Uber,Hyderabad,2022-06-26,,kaggle_2022,"1-2 years of work experience in a data processing, data analysis and automation.,Proficiency in Excel/Sheets, SQL, and data visualization tools."
KAGGLE_01470,Business Analyst,ConcertAI,Bangalore,2022-07-23,,kaggle_2022,"Familiarity with agile development and concepts such as databases, programming, statistical modeling, data visualization."
KAGGLE_01471,Business Analyst,Uber,Hyderabad,2022-06-26,,kaggle_2022,"1-2 years of work experience in a data processing, data analysis and automation.,Proficiency in Excel/Sheets, SQL, and data visualization tools."
KAGGLE_01472,"Business System Analyst, Data Management",Google,Bangalore,2022-06-26,,kaggle_2022,"Experience in master data management and data governance.,Ability to work with teams and see the scope of improving data processes and data quality, and…"
KAGGLE_01473,Data warehouse Business Analyst,Codvo.ai,Pune,2022-06-26,,kaggle_2022,"Working knowledge of data query tools, Business Objects.,Participate in the creation of Business Requirements Document.,Use Case Analysis and Documentation."
KAGGLE_01474,"Scaled Abuse Analyst, YouTube",YouTube,Hyderabad,2022-07-02,,kaggle_2022,"Experience in collecting, managing, and synthesizing data sets and information from sources, data mining, and data analysis."
KAGGLE_01475,MIS Data Analyst - Fintech,Mantras2Success consultants,Hyderabad,2022-06-26,,kaggle_2022,"Should be able to handle large amount of data.,Analyze and interpret data to help improve processes and workflows."
KAGGLE_01476,Business Analyst,WebMobril Technologies,Noida,2022-07-17,,kaggle_2022,"Evaluating business processes, anticipating requirements, uncovering areas for improvement, and developing and implementing solutions."
KAGGLE_01477,Agile business Analyst,Maruti Suzuki India Ltd,Gurgaon,2022-07-01,,kaggle_2022,"Writing the business requirement documentation including overall solution, data definition, process flows, interfaces, product configurations, support tools and…"
KAGGLE_01478,Quality Analyst,ADCI - Tamil Nadu,Chennai,,,kaggle_2022,"This will help is efficient data aggregation.,SM auditor should have an eye for detail and data accuracy skills.,Bachelor's Degree from good school."
KAGGLE_01479,Internal Audit-BENGALURU-Analyst-Data Analytics,Goldman Sachs,Bangalore,2022-06-26,,kaggle_2022," Experience with advanced data analytics tools and techniques., Knowledge of basic statistics, including descriptive statistics, data distribution models,…"
KAGGLE_01480,Data Analyst,AaNeel,Ahmedabad,2022-06-26,,kaggle_2022,"Maintain the health of data sources, and data collection systems through stringent data quality check and process improvements."
KAGGLE_01481,Business Data Analyst - ETL,AstraZeneca,Chennai,2022-07-20,,kaggle_2022,"Experience in using one or more data visualisation tools (preferably Microstrategy).,Diverse minds that work cross- functionally and broadly together."
KAGGLE_01482,Call Center Operations Analyst I,FIS Global,Gurgaon,2022-07-15,,kaggle_2022,"Researches data anomalies and issues.,Provides recommendations for improvement and written documentation that relates to analysis of data."
KAGGLE_01483,CIB - Client Data Analyst,"JPMorgan Chase Bank, N.A.",Mumbai,2022-07-07,,kaggle_2022,"Experience working with Business Intelligence (BI) platforms and a true passion for data modelling, solving complex data issues, and developing infrastructure…"
KAGGLE_01484,Genome Analyst,MedGenome Labs,India,2022-06-26,,kaggle_2022,"Support in data analysis of projects.,Manage clinical report generation, closely work with the genome analyst team and close orders within TAT."
KAGGLE_01485,USI-EH23-DTTL(MF)-CA M&NSO-CRM Data Governance-Analyst,Deloitte,Hyderabad,2022-06-28,,kaggle_2022,"Working knowledge of data quality management, data entry improvement and user requirements.,Other significant responsibilities will be to support on-going…"
KAGGLE_01486,Data Analyst,NEXTracker,Hyderabad,2022-06-26,,kaggle_2022,"Adept at data prep, data modeling and data visualization.,Performs ETL work to pull data from source systems, including manipulating data, and placing in the…"
KAGGLE_01487,Data Analyst/Associate Analyst,PRS Legislative Research,Delhi,2022-06-26,,kaggle_2022,"It is essential to have prior experience in data scraping, analysis and visualisation.,The candidate should have a background in data sciences, and should be…"
KAGGLE_01488,Power BI Developer,Cygnux Softtech Pvt. Ltd.,Surat,2022-07-18,,kaggle_2022,"Analyzing data and present data through reports that aid decision-making.,Create relationships between data and develop tabular and other multidimensional data…"
KAGGLE_01489,Data mining analyst (Part,Arsh Biotech,India,2022-06-26,,kaggle_2022,Essential Qualifications: Bachelors in any of the Life Sciences (Students undertaking Bachelors may also apply). Excellent written communication skills and…
KAGGLE_01490,"Analyst, Analytics & Metric",MasterCard,Pune,2022-06-26,,kaggle_2022,"Experience in data modeling, programming, querying, data mining and report development using large volumes of granular data to deliver business intelligence and…"
KAGGLE_01491,Business Analyst - Payments,Oracle,Bangalore,2022-06-26,,kaggle_2022,"Ability to create SQL with minimal direction for data retrieval from relational database.,Atleast 5+ years of experience in payments industry."
KAGGLE_01492,HR Data Management Analyst,GSK,Bangalore,2022-06-26,,kaggle_2022,"Excellent data gathering and analytical skills with critical attention to detail.,Uses Dashboard \ Reports and available data analytics to ensure personal and…"
KAGGLE_01493,Reporting Specialist-Analyst,Deloitte,Bangalore,2022-06-26,,kaggle_2022,"Review data to detect any data integrity issues (i.e., identify illogical results, etc.).,2-3 years of applied experience in data collection, analysis, and…"
KAGGLE_01494,Data Analyst,Iron Systems,Noida,2022-06-26,,kaggle_2022,"Deep understanding of data analysis and blending data sources.,Strong data modeling skills and SQL expertise.,Experience in designing, developing, and deploying…"
KAGGLE_01495,Data Engineer Analyst Customer Analytics,"JPMorgan Chase Bank, N.A.",Hyderabad,2022-07-19,,kaggle_2022,"Knowledge of database/data sets/schema design, modelling and development.,Function as data team member for engagements to support the implementation of Data and…"
KAGGLE_01496,KYC Pipeline Analyst – Associate,Deutsche Bank,Bangalore,,,kaggle_2022,"The Reference Data Analyst supports various elements of the data lifecycle, from ensuring that data is captured from the best source, to validating and…"
KAGGLE_01497,Patient Cloud - Data Analyst,Dassault Systèmes,Pune,2022-06-26,,kaggle_2022,Design and develop QC checks to support ongoing data cleaning to identify issues/risks in data quality and data cleaning performance.
KAGGLE_01498,Data Analyst,Lithium Urban Technologies,Bangalore,2022-06-26,,kaggle_2022,"Filter and “clean” data by reviewing data in excel sheets, rectify data problems.,Interpret data, analyze results using data analysis techniques and provide…"
KAGGLE_01499,Power BI Reporting Analyst,Right Head India,Remote,2022-07-23,,kaggle_2022,"Power BI Reporting Analyst with hands on SSIS & SQL experience.,Collect and understand the report requirements by working with different SMEs - Create custom…"
KAGGLE_01500,Data Analyst,Orcapod,Bangalore,2022-06-30,,kaggle_2022,"5 Developed standardized scripts to verify the completeness, accuracy, and integrity of the data received from client, as well as additional programs to address…"
KAGGLE_01501,Business Analyst: ADM,IBM,Gurgaon,2022-07-20,,kaggle_2022,"Sound experience in data analysis, validation and presentation of results.,Be ready to navigate the complex relationships that make the business world run and…"
KAGGLE_01502,Market Research Analyst,SafeGuard Global,India,2022-07-20,,kaggle_2022,"Manage large volume of B2B data research on LinkedIn, and leverage a range of database tools to create and enter accurate customer profiles into CRM."
KAGGLE_01503,Data Governance Analyst,Quacquarelli Symonds,Mumbai,2022-07-15,,kaggle_2022,"Being experienced in data management is strongly encouraged, especially in data quality, governance and reference data.,Ensure platform SLA uptime is met."
KAGGLE_01504,Data Analyst,WHITE FORCE OUTSOURCING SERVICES PRIVATE LIMITED,Hyderabad,2022-06-26,,kaggle_2022,"Relevant experience in data analysis & reporting 2) proficiency in python, sql and MS Office 3) should have experience in executing projects successfully by…"
KAGGLE_01505,Data Analyst (Power BI),Helius Technologies,India,2022-06-26,,kaggle_2022,"Connect to data sources, importing data and transforming data for Business Intelligence.,Experience in Tabular Model creation & data visualizations."
KAGGLE_01506,Senior Data Management and Delivery Analyst,JLL,Bangalore,2022-07-02,,kaggle_2022,"Experience with data architecture, data integration/engineering, data warehousing, and/or business intelligence deployed in a complex environment."
KAGGLE_01507,Business Analyst,XY Retail,Mangalore,2022-07-22,,kaggle_2022,"Experience in analysing data to draw business-relevant conclusions and in data visualization techniques and tools.,Define reporting and alerting requirements."
KAGGLE_01508,Statistical Analyst,Eli Lilly,Bangalore,2022-07-11,,kaggle_2022,"Collaborate with data management in the planning and implementation of data quality assurance plans.,Assist in and/or be accountable for selecting statistical…"
KAGGLE_01509,Sr Quality and Data Governance Analyst I,S&P Global,Hyderabad,2022-07-12,,kaggle_2022,Transferring data from various internal and external sources into the data collection application and checking existing data for discrepancies/duplicates.
KAGGLE_01510,Jr. Data Analyst - R/ Python/ Power BI,Cacti Global,Mumbai,2022-07-02,,kaggle_2022,Work with management to prioritize business and information needs and propose solutions and strategies to business challenges Analyse and interpret trends or…
KAGGLE_01511,Data Analyst,Crypto Mize,Delhi,2022-06-26,,kaggle_2022,"After the extraction of the data, therefore, Data Analysts have to convert the raw data into structured data by resolving the errors in the data, removing…"
KAGGLE_01512,Data/Information Mgt Analyst,Citi,Mumbai,2022-07-19,,kaggle_2022,"This function covers incumbents responsible for various data activities, which include database administration, data analysis, maintenance, data quality, and…"
KAGGLE_01513,Data Quality Analyst,Standard Chartered,Chennai,2022-06-26,,kaggle_2022,"Various data domain owners and data quality teams.,Conduct data analysis implementation and monitoring of DQ.,Provide analysis into data quality inconsistencies…"
KAGGLE_01514,Project Analyst,Aprameya Engineering Limited,Ahmedabad,2022-07-23,,kaggle_2022,"Prior experience as a project analyst.,Eligibility Criteria - Master in Statistics / Post Graduate in Public Health / Hospital Management."
KAGGLE_01515,Data Analyst,Garrett Advancing Motion,Madurai,2022-06-26,,kaggle_2022,Strong analytics capabilities and excellent analytical problem-solving techniques with the ability to deal with large volumes of data and data cleaning.
KAGGLE_01516,Database Developer/Analyst - Permanent Remote -,Alpha Net Technologies Pvt Ltd,Pune,2022-07-22,,kaggle_2022,"Create and federate audience segments; both ad hoc using SQL and via internal CDP, to support business units and power their digital marketing channels."
KAGGLE_01517,Data Analyst & Quality Lead,NOKIA,Bangalore,2022-07-15,,kaggle_2022,Act as primary contact and take ownership for incoming demands that will support integration requirements between source and target application(s).
KAGGLE_01518,Senior Video Analyst Day Shift,Innovary Technologies,Bangalore,2022-07-26,,kaggle_2022,Innovary Technologies is looking for Sr. Data Analyst who is result oriented individual contributor with passion on Traffic Data Analysis and People behavior…
KAGGLE_01519,Operations Analyst,Cargill,Bangalore,2022-07-14,,kaggle_2022,"4-5 of related work experience into manufacturing data analysis and coordination.,The Operations Analyst will be responsible for the structuring of information…"
KAGGLE_01520,"Policy Analyst, India Country Program",IISD,Delhi,2022-07-20,,kaggle_2022,"Experience with data analysis tools required.,The successful applicant will be a fast learner with experience and a keen interest in analyzing policies and data…"
KAGGLE_01521,"Business Analyst - Analytics, Strategy & Operations - Mercha...",OPTnation,Delhi,2022-07-22,,kaggle_2022,"Strong attention to detail, ensuring the highest level of quality/rigor in reports and data analysis.,Analyze data and package for internal / client usage,…"
KAGGLE_01522,Data Analyst / Senior Analyst - Digital Product,Amex,Gurgaon,2022-06-26,,kaggle_2022,"Develop and deploy new data sources, data derivations, and business intelligence.,Experience with using data querying and scripting languages to analyze large…"
KAGGLE_01523,Senior Data Analyst-Process Mining,Reckitt,Hyderabad,2022-06-26,,kaggle_2022,"Understand diverse technologies and can analyse requirements, define specifications and interpret complex data."
KAGGLE_01524,Advisory-Deals-FDD-Data Analytics-Associate 2-Kolkata,PwC,Kolkata,2022-07-21,,kaggle_2022,We are looking to recruit a team member who can draw upon their previous consulting or in-house experience to bring high-quality advice and support for our…
KAGGLE_01525,Supply Chain Analyst,GLOBALFOUNDRIES,Bangalore,2022-07-22,,kaggle_2022,"Perform system analyst role in performing data analysis between touch points, root cause analysis on any gaps/issues, design, develop & validate the reports…"
KAGGLE_01526,"Analyst, Data Governance",Standard Chartered,Bangalore,2022-06-26,,kaggle_2022,"Experienced in data analysis, data profiling, data mining and MI tools.,Experienced in operating with Bloomberg terminal functions including data mining ,…"
KAGGLE_01527,Immigration Analyst,Deloitte,Hyderabad,2022-06-26,,kaggle_2022,"The Immigration Transformation group is responsible for cost optimization, data management and analytics, process excellence, strategic projects, technology…"
KAGGLE_01528,Data & MIS Analyst,HRhelpdesk,Mumbai,2022-06-26,,kaggle_2022,"Has an eye for quality in data solutions design.,Understanding of complex data structures and use them towards solution design."
KAGGLE_01529,Business Analyst,Neosoft Technologies,Mumbai,,,kaggle_2022,Developing functional specifications for use by system developers using data and process modelling techniques to create clear system specifications for the…
KAGGLE_01530,Business Analyst,MedTourEasy,Delhi,2022-06-26,,kaggle_2022,"Experience in analysing data to draw business-relevant conclusions and in data visualization techniques and tools.,Define reporting and alerting requirements."
KAGGLE_01531,Head Data Analytics,Strategic Talent Partner,Noida,2022-06-26,,kaggle_2022,"Treatments, filters and conditions to your data.,Enhancing data collection procedures to include information that is relevant for building analytic."
KAGGLE_01532,Project Management Analyst,Deutsche Bank,Bangalore,2022-07-15,,kaggle_2022,"Perform data analysis, design of data architecture requirements and mapping.,Strong Knowledge of reference data management is a mandate."
KAGGLE_01533,Senior Data Analyst,GrepTech Solutions,Chennai,2022-07-15,,kaggle_2022,"To analyse Data and prepare reports with MS-Excel.,Take decisions based on the Hourly/Alarm reports.,Full Training will be provided."
KAGGLE_01534,Operations Analyst- Online,PhonePe,Bangalore,2022-07-08,,kaggle_2022,"Addressing internal queries, data requirements and escalations regarding category.,I. Monitoring & extracting relevant data points & MIS from our analytics."
KAGGLE_01535,Senior Analyst-Data Maintenance,Accenture,Bangalore,2022-07-20,,kaggle_2022,"The role may also need expertise in managing clinical data management projects.,The team is responsible for performing data management activities including…"
KAGGLE_01536,"Analyst I, Global Financial Data Operations",Kroll,Mumbai,2022-07-21,,kaggle_2022,Collecting and analyzing financial data and taking ownership in data quality controls to ensure consistent and high-quality data are delivered as per the…
KAGGLE_01537,Team Lead - Data Analytics,Saras Analytics,Hyderabad,2022-06-26,,kaggle_2022,"Experience using statistical computer languages (R, Python, SLQ, etc.) to manipulate data and draw insights from large data sets."
KAGGLE_01538,Business Intelligence Manager,CASEY FOODS OPC PVT LTD.,Cuttack,2022-07-24,,kaggle_2022,"Develop a growth strategy focused both on financial gain and customer satisfaction.,Conduct research to identify new markets and customer needs."
KAGGLE_01539,HR Analyst,Flex-I Partners,Bangalore,2022-07-08,,kaggle_2022,"Responsible for managing HR data.,3 - 5 years experience in maintaining HR data.,Analysis on different HR matrices and managing various dashboards."
KAGGLE_01540,Data Analyst,TARGET,Bangalore,2022-07-03,,kaggle_2022,"Able to support conclusions with analytical evidence using descriptive stats, inferential stats and data visualizations."
KAGGLE_01541,Sr. Analyst - Research & Insights - Investment Management Re...,Deloitte,Mumbai,2022-07-25,,kaggle_2022,"Using advanced data science and survey advisory capabilities to strengthen the credibility of insights.,This will include quantitative and qualitative data…"
